,day,best_agent_profit,day_best_agent_profit
1862,1862,74042.82587051392,73493.2615776062
1863,1863,74042.82587051392,73493.2615776062
1864,1864,74042.82587051392,73493.2615776062
1865,1865,74042.82587051392,73493.2615776062
1866,1866,74042.82587051392,73493.2615776062
1867,1867,74042.82587051392,73493.2615776062
1868,1868,74042.82587051392,73493.2615776062
1869,1869,74042.82587051392,73493.2615776062
1870,1870,74042.82587051392,73493.2615776062
1871,1871,74042.82587051392,73493.2615776062
1872,1872,74042.82587051392,73505.69314956665
1873,1873,74042.82587051392,73505.69314956665
1874,1874,74042.82587051392,73493.2615776062
1875,1875,74042.82587051392,73493.2615776062
1876,1876,74042.82587051392,73493.2615776062
1877,1877,74042.82587051392,73493.2615776062
1878,1878,74042.82587051392,73493.2615776062
1879,1879,74042.82587051392,73493.2615776062
1880,1880,74042.82587051392,73493.2615776062
1881,1881,74042.82587051392,73493.2615776062
1882,1882,74042.82587051392,73493.2615776062
1883,1883,74042.82587051392,73493.2615776062
1884,1884,74042.82587051392,73493.2615776062
1885,1885,74042.82587051392,73493.2615776062
1886,1886,74042.82587051392,73493.2615776062
1887,1887,74042.82587051392,73493.2615776062
1888,1888,74042.82587051392,73493.2615776062
1889,1889,74042.82587051392,73496.89720535278
1890,1890,74042.82587051392,73496.89720535278
1891,1891,74042.82587051392,73496.89720535278
1892,1892,74042.82587051392,73493.2615776062
1893,1893,74042.82587051392,73493.2615776062
1894,1894,74042.82587051392,73493.2615776062
1895,1895,74042.82587051392,73493.2615776062
1896,1896,74042.82587051392,73493.2615776062
1897,1897,74042.82587051392,73495.35426330566
1898,1898,74042.82587051392,73495.35426330566
1899,1899,74042.82587051392,73495.35426330566
1900,1900,74042.82587051392,73495.35426330566
1901,1901,74042.82587051392,73495.51000976562
1902,1902,74042.82587051392,73495.51000976562
1903,1903,74042.82587051392,73495.51000976562
1904,1904,74042.82587051392,73495.51000976562
1905,1905,74042.82587051392,73495.51000976562
1906,1906,74042.82587051392,73495.51000976562
1907,1907,74042.82587051392,73495.51000976562
1908,1908,74042.82587051392,73495.51000976562
1909,1909,74042.82587051392,73495.51000976562
1910,1910,74042.82587051392,73495.35426330566
1911,1911,74042.82587051392,73495.35426330566
1912,1912,74042.82587051392,73495.35426330566
1913,1913,74042.82587051392,73495.35426330566
1914,1914,74042.82587051392,73495.35426330566
1915,1915,74042.82587051392,73495.35426330566
1916,1916,74042.82587051392,73495.35426330566
1917,1917,74042.82587051392,73495.35426330566
1918,1918,74042.82587051392,73495.35426330566
1919,1919,74042.82587051392,73495.35426330566
1920,1920,74042.82587051392,73495.35426330566
1921,1921,74042.82587051392,73495.35426330566
1922,1922,74042.82587051392,73495.35426330566
1923,1923,74042.82587051392,73495.35426330566
1924,1924,74042.82587051392,73495.35426330566
1925,1925,74042.82587051392,73495.39233970642
1926,1926,74042.82587051392,73495.39233970642
1927,1927,74042.82587051392,73572.56827545166
1928,1928,74042.82587051392,73572.56827545166
1929,1929,74042.82587051392,73497.00126838684
1930,1930,74042.82587051392,73497.00126838684
1931,1931,74042.82587051392,73495.35426330566
1932,1932,74042.82587051392,73495.35426330566
1933,1933,74042.82587051392,73495.35426330566
1934,1934,74042.82587051392,73495.35426330566
1935,1935,74042.82587051392,73495.35426330566
1936,1936,74042.82587051392,73495.35426330566
1937,1937,74042.82587051392,73495.35426330566
1938,1938,74042.82587051392,73495.35426330566
1939,1939,74042.82587051392,73551.36424255371
1940,1940,74042.82587051392,73521.74424743652
1941,1941,74042.82587051392,73521.74424743652
1942,1942,74042.82587051392,73521.74424743652
1943,1943,74042.82587051392,73521.74424743652
1944,1944,74042.82587051392,73521.74424743652
1945,1945,74042.82587051392,73521.74424743652
1946,1946,74042.82587051392,73521.74424743652
1947,1947,74042.82587051392,73521.74424743652
1948,1948,74042.82587051392,73521.74424743652
1949,1949,74042.82587051392,73521.74424743652
1950,1950,74042.82587051392,73521.74424743652
1951,1951,74042.82587051392,73521.74424743652
1952,1952,74042.82587051392,73521.74424743652
1953,1953,74042.82587051392,73521.74424743652
1954,1954,74042.82587051392,73521.74424743652
1955,1955,74042.82587051392,73521.74424743652
1956,1956,74042.82587051392,73527.60277557373
1957,1957,74042.82587051392,73521.74424743652
1958,1958,74042.82587051392,73521.74424743652
1959,1959,74042.82587051392,74028.62428283691
1960,1960,74042.82587051392,74028.62428283691
1961,1961,74042.82587051392,73860.50427246094
1962,1962,74042.82587051392,73521.74424743652
1963,1963,74345.56425476074,74345.56425476074
1964,1964,74345.56425476074,73521.74424743652
1965,1965,74345.56425476074,73521.74424743652
1966,1966,74345.56425476074,73521.74424743652
1967,1967,74345.56425476074,73521.74424743652
1968,1968,74345.56425476074,73521.74424743652
1969,1969,74345.56425476074,73521.74424743652
1970,1970,74345.56425476074,73521.74424743652
1971,1971,74345.56425476074,73521.74424743652
1972,1972,74345.56425476074,73521.74424743652
1973,1973,74345.56425476074,73521.74424743652
1974,1974,74345.56425476074,73521.74424743652
1975,1975,74345.56425476074,73521.74424743652
1976,1976,74345.56425476074,73521.74424743652
1977,1977,74345.56425476074,73521.74424743652
1978,1978,74345.56425476074,73521.74424743652
1979,1979,74345.56425476074,73521.74424743652
1980,1980,74345.56425476074,73521.74424743652
1981,1981,74345.56425476074,73521.74424743652
1982,1982,74345.56425476074,73513.88603401184
1983,1983,74345.56425476074,73513.88603401184
1984,1984,74345.56425476074,73513.88603401184
1985,1985,74345.56425476074,73513.88603401184
1986,1986,74345.56425476074,73513.88603401184
1987,1987,74345.56425476074,73513.88603401184
1988,1988,74345.56425476074,73513.88603401184
1989,1989,74345.56425476074,73513.88603401184
1990,1990,74345.56425476074,73513.88603401184
1991,1991,74345.56425476074,73513.88603401184
1992,1992,74345.56425476074,73513.88603401184
1993,1993,74345.56425476074,73513.88603401184
1994,1994,74345.56425476074,73513.88603401184
1995,1995,74345.56425476074,73514.78607368469
1996,1996,74345.56425476074,73688.2160358429
1997,1997,74345.56425476074,73688.2160358429
1998,1998,74345.56425476074,73514.78607368469
1999,1999,74345.56425476074,73514.78607368469
2000,2000,74345.56425476074,73514.78607368469
2001,2001,74345.56425476074,73514.78607368469
2002,2002,74345.56425476074,73689.11607551575
2003,2003,74345.56425476074,73514.78607368469
2004,2004,74345.56425476074,73514.78607368469
2005,2005,74345.56425476074,73514.78607368469
2006,2006,74384.72882461548,74384.72882461548
2007,2007,74384.72882461548,74384.72882461548
2008,2008,74384.72882461548,74384.72882461548
2009,2009,74384.72882461548,74384.72882461548
2010,2010,74384.72882461548,74384.72882461548
2011,2011,74384.72882461548,74384.72882461548
2012,2012,74386.45220565796,74386.45220565796
2013,2013,74386.45220565796,74386.45220565796
2014,2014,74386.45220565796,74384.72882461548
2015,2015,74386.45220565796,74384.72882461548
2016,2016,74386.45220565796,74384.72882461548
2017,2017,74522.43806648254,74522.43806648254
2018,2018,74522.43806648254,74454.34707069397
2019,2019,74522.43806648254,74454.34707069397
2020,2020,74522.43806648254,74454.34707069397
2021,2021,74522.43806648254,74454.34707069397
2022,2022,74522.43806648254,74454.34707069397
2023,2023,74522.43806648254,74454.34707069397
2024,2024,74522.43806648254,74454.34707069397
2025,2025,74522.43806648254,74454.34707069397
2026,2026,74522.43806648254,74454.34707069397
2027,2027,74522.43806648254,74454.34707069397
2028,2028,74522.43806648254,74454.34707069397
2029,2029,74522.43806648254,74454.34707069397
2030,2030,74522.43806648254,74386.2560749054
2031,2031,74522.43806648254,74386.2560749054
2032,2032,74522.43806648254,74384.53269386292
2033,2033,74522.43806648254,74389.99270057678
2034,2034,74522.43806648254,74415.68325996399
2035,2035,74522.43806648254,74415.68325996399
2036,2036,74522.43806648254,74415.68325996399
2037,2037,74522.43806648254,74415.68325996399
2038,2038,74522.43806648254,74415.68325996399
2039,2039,74659.9591999054,74659.9591999054
2040,2040,74659.9591999054,74415.68325996399
2041,2041,74659.9591999054,74415.68325996399
2042,2042,74659.9591999054,74415.68325996399
2043,2043,74659.9591999054,74415.68325996399
2044,2044,74659.9591999054,74415.68325996399
2045,2045,74659.9591999054,74415.68325996399
2046,2046,74659.9591999054,74384.53269386292
2047,2047,74659.9591999054,74384.53269386292
2048,2048,74659.9591999054,74384.53269386292
2049,2049,74659.9591999054,74384.53269386292
2050,2050,74659.9591999054,74384.53269386292
2051,2051,74659.9591999054,74384.53269386292
2052,2052,74659.9591999054,74384.53269386292
2053,2053,74659.9591999054,74384.53269386292
2054,2054,74659.9591999054,74387.52318763733
2055,2055,74659.9591999054,74384.88401985168
2056,2056,74659.9591999054,74384.88401985168
2057,2057,74659.9591999054,74384.88401985168
2058,2058,74659.9591999054,74384.88401985168
2059,2059,74659.9591999054,74384.53269386292
2060,2060,74659.9591999054,74384.53269386292
2061,2061,74659.9591999054,74384.53269386292
2062,2062,74659.9591999054,74384.53269386292
2063,2063,74659.9591999054,74384.53269386292
2064,2064,74659.9591999054,74384.53269386292
2065,2065,74659.9591999054,74384.53269386292
2066,2066,74659.9591999054,74384.53269386292
2067,2067,74659.9591999054,74384.53269386292
2068,2068,74659.9591999054,74384.53269386292
2069,2069,74659.9591999054,74384.53269386292
2070,2070,74659.9591999054,74384.53269386292
2071,2071,74659.9591999054,74570.10663032532
2072,2072,74766.9166355133,74766.9166355133
2073,2073,74766.9166355133,74384.53269386292
2074,2074,74766.9166355133,74384.53269386292
2075,2075,74766.9166355133,74381.83661842346
2076,2076,74766.9166355133,74381.83661842346
2077,2077,74766.9166355133,74381.83661842346
2078,2078,74766.9166355133,74381.83661842346
2079,2079,74766.9166355133,74381.83661842346
2080,2080,74766.9166355133,74381.83661842346
2081,2081,74766.9166355133,74381.83661842346
2082,2082,74766.9166355133,74381.83661842346
2083,2083,74766.9166355133,74381.83661842346
2084,2084,74766.9166355133,74381.83661842346
2085,2085,74766.9166355133,74381.83661842346
2086,2086,74766.9166355133,74381.83661842346
2087,2087,74766.9166355133,74381.83661842346
2088,2088,74766.9166355133,74381.83661842346
2089,2089,74766.9166355133,74381.83661842346
2090,2090,74766.9166355133,74381.83661842346
2091,2091,74766.9166355133,74381.83661842346
2092,2092,74766.9166355133,74381.83661842346
2093,2093,74766.9166355133,74381.83661842346
2094,2094,74766.9166355133,74381.83661842346
2095,2095,74766.9166355133,74381.83661842346
2096,2096,74766.9166355133,74432.68704414368
2097,2097,74766.9166355133,74432.68704414368
2098,2098,74766.9166355133,74381.83661842346
2099,2099,74766.9166355133,74250.36661720276
2100,2100,74766.9166355133,74252.54660987854
2101,2101,74766.9166355133,74252.54660987854
2102,2102,74766.9166355133,74250.36661720276
2103,2103,74766.9166355133,74252.69156265259
2104,2104,74766.9166355133,74252.69156265259
2105,2105,74766.9166355133,74252.69156265259
2106,2106,74766.9166355133,74252.69156265259
2107,2107,74766.9166355133,74252.69156265259
2108,2108,74766.9166355133,74252.69156265259
2109,2109,74766.9166355133,74252.69156265259
2110,2110,74766.9166355133,74252.69156265259
2111,2111,74842.68421173096,74842.68421173096
2112,2112,74842.68421173096,74842.68421173096
2113,2113,74842.68421173096,74842.68421173096
2114,2114,74842.68421173096,74842.68421173096
2115,2115,74842.68421173096,74842.68421173096
2116,2116,74842.68421173096,74842.68421173096
2117,2117,74842.68421173096,74449.91886901855
2118,2118,74842.68421173096,74449.91886901855
2119,2119,74842.68421173096,74449.91886901855
2120,2120,74842.68421173096,74449.91886901855
2121,2121,74842.68421173096,74449.91886901855
2122,2122,74842.68421173096,74455.37480163574
2123,2123,74842.68421173096,74455.37480163574
2124,2124,74842.68421173096,74455.37480163574
2125,2125,74842.68421173096,74449.91886901855
2126,2126,74842.68421173096,74449.91886901855
2127,2127,74842.68421173096,74449.91886901855
2128,2128,74842.68421173096,74449.91886901855
2129,2129,74842.68421173096,74449.91886901855
2130,2130,74842.68421173096,74449.91886901855
2131,2131,74842.68421173096,74449.91886901855
2132,2132,74842.68421173096,74458.64190673828
2133,2133,74842.68421173096,74458.64190673828
2134,2134,74842.68421173096,74458.64190673828
2135,2135,74842.68421173096,74458.64190673828
2136,2136,74842.68421173096,74458.64190673828
2137,2137,74842.68421173096,74449.91886901855
2138,2138,74842.68421173096,74449.91886901855
2139,2139,74842.68421173096,74449.91886901855
2140,2140,74842.68421173096,74449.91886901855
2141,2141,74842.68421173096,74449.91886901855
2142,2142,74842.68421173096,74452.3980102539
2143,2143,74842.68421173096,74452.3980102539
2144,2144,74842.68421173096,74449.91886901855
2145,2145,74842.68421173096,74449.91886901855
2146,2146,74842.68421173096,74449.91886901855
2147,2147,74842.68421173096,74449.91886901855
2148,2148,74842.68421173096,74449.91886901855
2149,2149,74842.68421173096,74449.91886901855
2150,2150,74842.68421173096,74449.91886901855
2151,2151,74842.68421173096,74449.91886901855
2152,2152,74842.68421173096,74524.0569152832
2153,2153,74842.68421173096,74524.0569152832
2154,2154,74842.68421173096,74524.0569152832
2155,2155,74842.68421173096,74524.0569152832
2156,2156,74842.68421173096,74524.0569152832
2157,2157,74842.68421173096,74524.0569152832
2158,2158,74842.68421173096,74551.00690460205
2159,2159,74842.68421173096,74551.00690460205
2160,2160,74842.68421173096,74551.00690460205
2161,2161,74842.68421173096,74551.00690460205
2162,2162,74842.68421173096,74592.96440887451
2163,2163,74842.68421173096,74594.50891113281
2164,2164,74842.68421173096,74594.50891113281
2165,2165,74842.68421173096,74594.50891113281
2166,2166,74842.68421173096,74594.50891113281
2167,2167,74842.68421173096,74594.50891113281
2168,2168,74842.68421173096,74594.50891113281
2169,2169,74842.68421173096,74594.50891113281
2170,2170,74842.68421173096,74594.50891113281
2171,2171,74842.68421173096,74594.50891113281
2172,2172,74842.68421173096,74594.50891113281
2173,2173,74842.68421173096,74594.50891113281
2174,2174,74842.68421173096,74594.50891113281
2175,2175,74842.68421173096,74594.50891113281
2176,2176,74842.68421173096,74594.50891113281
2177,2177,74842.68421173096,74594.50891113281
2178,2178,74842.68421173096,74594.50891113281
2179,2179,74842.68421173096,74594.50891113281
2180,2180,74842.68421173096,74772.73491668701
2181,2181,74842.68421173096,74772.73491668701
2182,2182,74842.68421173096,74772.73491668701
2183,2183,74842.68421173096,74772.73491668701
2184,2184,74842.68421173096,74772.73491668701
2185,2185,74842.68421173096,74772.73491668701
2186,2186,74842.68421173096,74594.60623931885
2187,2187,74842.68421173096,74594.60623931885
2188,2188,74842.68421173096,74594.60623931885
2189,2189,74842.68421173096,74594.60623931885
2190,2190,74842.68421173096,74594.60623931885
2191,2191,74842.68421173096,74594.60623931885
2192,2192,74842.68421173096,74594.60623931885
2193,2193,74842.68421173096,74594.60623931885
2194,2194,74842.68421173096,74594.60623931885
2195,2195,74842.68421173096,74594.60623931885
2196,2196,74842.68421173096,74594.60623931885
2197,2197,74842.68421173096,74594.60623931885
2198,2198,74842.68421173096,74594.60623931885
2199,2199,74842.68421173096,74594.60623931885
2200,2200,74842.68421173096,74594.60623931885
2201,2201,74842.68421173096,74594.60623931885
2202,2202,74842.68421173096,74594.60623931885
2203,2203,74842.68421173096,74594.60623931885
2204,2204,74842.68421173096,74594.60623931885
2205,2205,74842.68421173096,74594.60623931885
2206,2206,74842.68421173096,74591.41856765747
2207,2207,74842.68421173096,74591.41856765747
2208,2208,74842.68421173096,74591.41856765747
2209,2209,74842.68421173096,74591.41856765747
2210,2210,74842.68421173096,74591.41856765747
2211,2211,74842.68421173096,74591.41856765747
2212,2212,74842.68421173096,74591.41856765747
2213,2213,74842.68421173096,74591.41856765747
2214,2214,74842.68421173096,74591.83392524719
2215,2215,74842.68421173096,74602.32007026672
2216,2216,74842.68421173096,74602.32007026672
2217,2217,74842.68421173096,74602.32007026672
2218,2218,74842.68421173096,74602.32007026672
2219,2219,74842.68421173096,74602.32007026672
2220,2220,74842.68421173096,74602.32007026672
2221,2221,74842.68421173096,74602.32007026672
2222,2222,74842.68421173096,74602.36577224731
2223,2223,74842.68421173096,74602.36577224731
2224,2224,74842.68421173096,74602.36577224731
2225,2225,74842.68421173096,74602.36577224731
2226,2226,74842.68421173096,74602.36577224731
2227,2227,74842.68421173096,74602.36577224731
2228,2228,74842.68421173096,74602.36577224731
2229,2229,74842.68421173096,74602.36577224731
2230,2230,74842.68421173096,74602.69023513794
2231,2231,74842.68421173096,74602.69023513794
2232,2232,74842.68421173096,74602.69023513794
2233,2233,74842.68421173096,74605.55431938171
2234,2234,74842.68421173096,74605.55431938171
2235,2235,74842.68421173096,74602.36577224731
2236,2236,74842.68421173096,74602.36577224731
2237,2237,74842.68421173096,74602.36577224731
2238,2238,74842.68421173096,74602.36577224731
2239,2239,74842.68421173096,74602.36577224731
2240,2240,74842.68421173096,74604.14772033691
2241,2241,74842.68421173096,74602.36577224731
2242,2242,74842.68421173096,74602.36577224731
2243,2243,74842.68421173096,74602.36577224731
2244,2244,74842.68421173096,74602.36577224731
2245,2245,74842.68421173096,74602.36577224731
2246,2246,74842.68421173096,74602.36577224731
2247,2247,74842.68421173096,74602.36577224731
2248,2248,74842.68421173096,74602.36577224731
2249,2249,74842.68421173096,74604.78719711304
2250,2250,74842.68421173096,74604.78719711304
2251,2251,74842.68421173096,74666.417552948
2252,2252,74842.68421173096,74666.417552948
2253,2253,74842.68421173096,74604.78719711304
2254,2254,74842.68421173096,74604.78719711304
2255,2255,74842.68421173096,74604.78719711304
2256,2256,74842.68421173096,74604.78719711304
2257,2257,74842.68421173096,74604.78719711304
2258,2258,74842.68421173096,74604.78719711304
2259,2259,74842.68421173096,74604.78719711304
2260,2260,74842.68421173096,74604.78719711304
2261,2261,74842.68421173096,74604.78719711304
2262,2262,74842.68421173096,74604.78719711304
2263,2263,74842.68421173096,74604.78719711304
2264,2264,74842.68421173096,74604.78719711304
2265,2265,74842.68421173096,74604.78719711304
2266,2266,74842.68421173096,74604.78719711304
2267,2267,74842.68421173096,74604.78719711304
2268,2268,74842.68421173096,74604.78719711304
2269,2269,74842.68421173096,74604.78719711304
2270,2270,74842.68421173096,74604.78719711304
2271,2271,74842.68421173096,74604.78719711304
2272,2272,74842.68421173096,74604.78719711304
2273,2273,74842.68421173096,74604.78719711304
2274,2274,74842.68421173096,74604.78719711304
2275,2275,74842.68421173096,74604.78719711304
2276,2276,74842.68421173096,74604.78719711304
2277,2277,74842.68421173096,74604.78719711304
2278,2278,74842.68421173096,74604.78719711304
2279,2279,74842.68421173096,74604.78719711304
2280,2280,74842.68421173096,74604.78719711304
2281,2281,74842.68421173096,74604.78719711304
2282,2282,74842.68421173096,74604.78719711304
2283,2283,74842.68421173096,74604.78719711304
2284,2284,74842.68421173096,74604.78719711304
2285,2285,74842.68421173096,74604.78719711304
2286,2286,74842.68421173096,74604.78719711304
2287,2287,74842.68421173096,74604.78719711304
2288,2288,74842.68421173096,74604.78719711304
2289,2289,74842.68421173096,74604.78719711304
2290,2290,74842.68421173096,74604.78719711304
2291,2291,74842.68421173096,74604.78719711304
2292,2292,74842.68421173096,74604.78719711304
2293,2293,74842.68421173096,74604.78719711304
2294,2294,74842.68421173096,74604.78719711304
2295,2295,74842.68421173096,74604.78719711304
2296,2296,74842.68421173096,74604.78719711304
2297,2297,74842.68421173096,74604.78719711304
2298,2298,74842.68421173096,74604.78719711304
2299,2299,74842.68421173096,74604.78719711304
2300,2300,74842.68421173096,74604.78719711304
2301,2301,74842.68421173096,74605.57172203064
2302,2302,74842.68421173096,74605.57172203064
2303,2303,74842.68421173096,74605.57172203064
2304,2304,74842.68421173096,74604.78719711304
2305,2305,74842.68421173096,74604.78719711304
2306,2306,74842.68421173096,74604.78719711304
2307,2307,74842.68421173096,74604.78719711304
2308,2308,74842.68421173096,74604.78719711304
2309,2309,74842.68421173096,74604.78719711304
2310,2310,74842.68421173096,74604.78719711304
2311,2311,74842.68421173096,74604.78719711304
2312,2312,74842.68421173096,74604.78719711304
2313,2313,74842.68421173096,74604.78719711304
2314,2314,74842.68421173096,74604.78719711304
2315,2315,74842.68421173096,74604.78719711304
2316,2316,74842.68421173096,74604.78719711304
2317,2317,74842.68421173096,74604.78719711304
2318,2318,74842.68421173096,74604.78719711304
2319,2319,74842.68421173096,74604.78719711304
2320,2320,74842.68421173096,74605.85362052917
2321,2321,74842.68421173096,74604.78719711304
2322,2322,74842.68421173096,74604.78719711304
2323,2323,74842.68421173096,74604.78719711304
2324,2324,74842.68421173096,74604.78719711304
2325,2325,74842.68421173096,74604.78719711304
2326,2326,74842.68421173096,74604.78719711304
2327,2327,74842.68421173096,74604.78719711304
2328,2328,74842.68421173096,74604.78719711304
2329,2329,74842.68421173096,74604.78719711304
2330,2330,74842.68421173096,74604.78719711304
2331,2331,74842.68421173096,74604.78719711304
2332,2332,74842.68421173096,74604.78719711304
2333,2333,74842.68421173096,74604.78719711304
2334,2334,74842.68421173096,74604.78719711304
2335,2335,74842.68421173096,74605.6025314331
2336,2336,74842.68421173096,74604.78719711304
2337,2337,74842.68421173096,74604.78719711304
2338,2338,74842.68421173096,74604.78719711304
2339,2339,74842.68421173096,74604.78719711304
2340,2340,74842.68421173096,74604.78719711304
2341,2341,74842.68421173096,74604.78719711304
2342,2342,74842.68421173096,74604.78719711304
2343,2343,74842.68421173096,74604.78719711304
2344,2344,74842.68421173096,74604.78719711304
2345,2345,74842.68421173096,74604.78719711304
2346,2346,74842.68421173096,74604.56628990173
2347,2347,74842.68421173096,74604.56628990173
2348,2348,74842.68421173096,74604.56628990173
2349,2349,74842.68421173096,74608.54776573181
2350,2350,74842.68421173096,74608.54776573181
2351,2351,74842.68421173096,74608.54776573181
2352,2352,74842.68421173096,74608.54776573181
2353,2353,74842.68421173096,74610.32207679749
2354,2354,74842.68421173096,74610.32207679749
2355,2355,74842.68421173096,74610.32207679749
2356,2356,74842.68421173096,74610.32207679749
2357,2357,74842.68421173096,74610.32207679749
2358,2358,74842.68421173096,74610.32207679749
2359,2359,74842.68421173096,74610.32207679749
2360,2360,74842.68421173096,74610.32207679749
2361,2361,74842.68421173096,74610.32207679749
2362,2362,74842.68421173096,74610.32207679749
2363,2363,74842.68421173096,74610.32207679749
2364,2364,74842.68421173096,74610.32207679749
2365,2365,74842.68421173096,74610.32207679749
2366,2366,74842.68421173096,74610.32207679749
2367,2367,74842.68421173096,74610.32207679749
2368,2368,74842.68421173096,74610.32207679749
2369,2369,74842.68421173096,74610.32207679749
2370,2370,74842.68421173096,74610.32207679749
2371,2371,74842.68421173096,74610.32207679749
2372,2372,74842.68421173096,74610.32207679749
2373,2373,74842.68421173096,74613.09682655334
2374,2374,74842.68421173096,74613.09682655334
2375,2375,74842.68421173096,74610.32207679749
2376,2376,74842.68421173096,74610.32207679749
2377,2377,74842.68421173096,74610.32207679749
2378,2378,74842.68421173096,74610.32207679749
2379,2379,74842.68421173096,74610.93861579895
2380,2380,74842.68421173096,74610.93861579895
2381,2381,74842.68421173096,74614.49701118469
2382,2382,74842.68421173096,74614.49701118469
2383,2383,74842.68421173096,74700.15693092346
2384,2384,74842.68421173096,74689.22917366028
2385,2385,74842.68421173096,74689.22917366028
2386,2386,74842.68421173096,74689.22917366028
2387,2387,74842.68421173096,74614.49701118469
2388,2388,74842.68421173096,74614.49701118469
2389,2389,74842.68421173096,74614.49701118469
2390,2390,74842.68421173096,74614.49701118469
2391,2391,74842.68421173096,74614.49701118469
2392,2392,74842.68421173096,74624.03701972961
2393,2393,74842.68421173096,74624.03701972961
2394,2394,74842.68421173096,74814.25702095032
2395,2395,74842.68421173096,74814.25702095032
2396,2396,74842.68421173096,74614.49701118469
2397,2397,74842.68421173096,74614.49701118469
2398,2398,74842.68421173096,74614.49701118469
2399,2399,74842.68421173096,74614.49701118469
2400,2400,74842.68421173096,74614.49701118469
2401,2401,74842.68421173096,74614.49701118469
2402,2402,74842.68421173096,74614.49701118469
2403,2403,74842.68421173096,74614.49701118469
2404,2404,74842.68421173096,74614.49701118469
2405,2405,74842.68421173096,74614.49701118469
2406,2406,74842.68421173096,74614.49701118469
2407,2407,74842.68421173096,74614.49701118469
2408,2408,74842.68421173096,74614.49701118469
2409,2409,74842.68421173096,74616.86244392395
2410,2410,74842.68421173096,74616.86244392395
2411,2411,74842.68421173096,74616.86244392395
2412,2412,74842.68421173096,74616.86244392395
2413,2413,74842.68421173096,74616.86244392395
2414,2414,74842.68421173096,74616.86244392395
2415,2415,74842.68421173096,74616.86244392395
2416,2416,74842.68421173096,74616.86244392395
2417,2417,74842.68421173096,74616.86244392395
2418,2418,74876.97638893127,74876.97638893127
2419,2419,74876.97638893127,74876.97638893127
2420,2420,74876.97638893127,74876.97638893127
2421,2421,74876.97638893127,74876.97638893127
2422,2422,74876.97638893127,74876.97638893127
2423,2423,74876.97638893127,74876.97638893127
2424,2424,74876.97638893127,74876.97638893127
2425,2425,74876.97638893127,74876.97638893127
2426,2426,74876.97638893127,74876.97638893127
2427,2427,74876.97638893127,74876.97638893127
2428,2428,74876.97638893127,74876.97638893127
2429,2429,74876.97638893127,74876.97638893127
2430,2430,74876.97638893127,74876.97638893127
2431,2431,74876.97638893127,74876.97638893127
2432,2432,74876.97638893127,74876.97638893127
2433,2433,74876.97638893127,74876.97638893127
2434,2434,74876.97638893127,74876.97638893127
2435,2435,74876.97638893127,74876.97638893127
2436,2436,74882.20240211487,74882.20240211487
2437,2437,74882.20240211487,74882.20240211487
2438,2438,74882.20240211487,74882.20240211487
2439,2439,74894.3424167633,74894.3424167633
2440,2440,74894.3424167633,74894.3424167633
2441,2441,74894.3424167633,74894.3424167633
2442,2442,74948.96438789368,74948.96438789368
2443,2443,74948.96438789368,74948.96438789368
2444,2444,74948.96438789368,74948.96438789368
2445,2445,74948.96438789368,74948.96438789368
2446,2446,74948.96438789368,74948.96438789368
2447,2447,74948.96438789368,74948.96438789368
2448,2448,74948.96438789368,74948.96438789368
2449,2449,74948.96438789368,74948.96438789368
2450,2450,74948.96438789368,74948.96438789368
2451,2451,74948.96438789368,74948.96438789368
2452,2452,74948.96438789368,74948.96438789368
2453,2453,74948.96438789368,74948.96438789368
2454,2454,74948.96438789368,74948.96438789368
2455,2455,74948.96438789368,74948.96438789368
2456,2456,74948.96438789368,74948.96438789368
2457,2457,74948.96438789368,74948.96438789368
2458,2458,74948.96438789368,74948.96438789368
2459,2459,74948.96438789368,74948.96438789368
2460,2460,74948.96438789368,74948.96438789368
2461,2461,74948.96438789368,74948.96438789368
2462,2462,74948.96438789368,74948.96438789368
2463,2463,74948.96438789368,74948.96438789368
2464,2464,74948.96438789368,74948.96438789368
2465,2465,74948.96438789368,74948.96438789368
2466,2466,74948.96438789368,74948.96438789368
2467,2467,74948.96438789368,74948.96438789368
2468,2468,74948.96438789368,74948.96438789368
2469,2469,74948.96438789368,74948.96438789368
2470,2470,74948.96438789368,74948.96438789368
2471,2471,74948.96438789368,74948.96438789368
2472,2472,74948.96438789368,74948.96438789368
2473,2473,74948.96438789368,74948.96438789368
2474,2474,74971.16338348389,74971.16338348389
2475,2475,74971.16338348389,74955.45286750793
2476,2476,74971.16338348389,74955.45286750793
2477,2477,74971.16338348389,74955.45286750793
2478,2478,74983.47027778625,74983.47027778625
2479,2479,74983.47027778625,74983.47027778625
2480,2480,74983.47027778625,74983.47027778625
2481,2481,75062.90944099426,75062.90944099426
2482,2482,75153.06552314758,75153.06552314758
2483,2483,75153.06552314758,75153.06552314758
2484,2484,75153.06552314758,75153.06552314758
2485,2485,75455.17563056946,75455.17563056946
2486,2486,75455.17563056946,75455.17563056946
2487,2487,75455.17563056946,75062.90944099426
2488,2488,75455.17563056946,75062.90944099426
2489,2489,75455.17563056946,75062.90944099426
2490,2490,75455.17563056946,75062.90944099426
2491,2491,75455.17563056946,75062.90944099426
2492,2492,75455.17563056946,75062.90944099426
2493,2493,75455.17563056946,75062.90944099426
2494,2494,75455.17563056946,75062.90944099426
2495,2495,75455.17563056946,75062.90944099426
2496,2496,75455.17563056946,75062.90944099426
